,Issue_ID__c,Resource ID,Resource URL,Reason,Invalid URL label,Invalid URL
347,Resource_URL::::1471::::/index.php?option=com_content&task=view&id=295::::Quantum Transport: Atom to Transistor,1471,https://nanohub.org/resources/1471,Invalid URL,Quantum Transport: Atom to Transistor,/index.php?option=com_content&task=view&id=295
348,Resource_URL::::1475::::/index.php?option=com_content&task=view&id=295::::Quantum Transport: Atom to Transistor,1475,https://nanohub.org/resources/1475,Invalid URL,Quantum Transport: Atom to Transistor,/index.php?option=com_content&task=view&id=295
349,Resource_URL::::1479::::/index.php?option=com_content&task=view&id=295::::Quantum Transport: Atom to Transistor,1479,https://nanohub.org/resources/1479,Invalid URL,Quantum Transport: Atom to Transistor,/index.php?option=com_content&task=view&id=295
350,Resource_URL::::1483::::/index.php?option=com_content&task=view&id=295::::Quantum Transport: Atom to Transistor,1483,https://nanohub.org/resources/1483,Invalid URL,Quantum Transport: Atom to Transistor,/index.php?option=com_content&task=view&id=295
351,Resource_URL::::1487::::http://fred.e-enterprise.purdue.edu/wps/portal/_s.155/10680::::The Birk  Nanotechnology Center,1487,https://nanohub.org/resources/1487,Invalid URL,The Birk  Nanotechnology Center,http://fred.e-enterprise.purdue.edu/wps/portal/_s.155/10680
352,Resource_URL::::1487::::http://fred.e-enterprise.purdue.edu/wps/portal/_s.155/10204::::The Bindley Bioscience Center,1487,https://nanohub.org/resources/1487,Invalid URL,The Bindley Bioscience Center,http://fred.e-enterprise.purdue.edu/wps/portal/_s.155/10204
353,Resource_URL::::1487::::http://www.inac.purdue.edu::::The NASA Institute for Nanoelectronics and Computing,1487,https://nanohub.org/resources/1487,Invalid URL,The NASA Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu
354,Resource_URL::::1490::::http://dynamo.ecn.purdue.edu/~datta/659.htm::::Course Information Website,1490,https://nanohub.org/resources/1490,Invalid URL,Course Information Website,http://dynamo.ecn.purdue.edu/~datta/659.htm
355,Resource_URL::::1490::::/index.php?option=com_content&task=view&id=319&Itemid=244::::here,1490,https://nanohub.org/resources/1490,Invalid URL,here,/index.php?option=com_content&task=view&id=319&Itemid=244
356,Resource_URL::::1566::::http://www.ncn.purdue.edu/about/slc/::::Northwestern University NCN Student Leadership Council,1566,https://nanohub.org/resources/1566,Invalid URL,Northwestern University NCN Student Leadership Council,http://www.ncn.purdue.edu/about/slc/
357,Resource_URL::::1587::::images/tool/sest/sest1.jpg::::,1587,https://nanohub.org/resources/1587,Invalid URL,,images/tool/sest/sest1.jpg
358,Resource_URL::::1599::::http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council::::NCN Student Leadership Council,1599,https://nanohub.org/resources/1599,Invalid URL,NCN Student Leadership Council,http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council
359,Resource_URL::::1599::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,1599,https://nanohub.org/resources/1599,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
360,Resource_URL::::1604::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,1604,https://nanohub.org/resources/1604,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
361,Resource_URL::::1604::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,1604,https://nanohub.org/resources/1604,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
362,Resource_URL::::1647::::http://dynamo.ecn.purdue.edu/~alam/Tutorials/irps2005-tutorial-nbti-alam.pdf::::Negative Bias Temperature Instability Basics/Modeling,1647,https://nanohub.org/resources/1647,Invalid URL,Negative Bias Temperature Instability Basics/Modeling,http://dynamo.ecn.purdue.edu/~alam/Tutorials/irps2005-tutorial-nbti-alam.pdf
363,Resource_URL::::1653::::http://sinnott.mse.ufl.edu/sub08_micelle.html::::Micelle-MD home page,1653,https://nanohub.org/resources/1653,Invalid URL,Micelle-MD home page,http://sinnott.mse.ufl.edu/sub08_micelle.html
364,Resource_URL::::1654::::http://sinnott.mse.ufl.edu/sub01a_nanocomposit.html::::CNT-Polstyrene Composites,1654,https://nanohub.org/resources/1654,Invalid URL,CNT-Polstyrene Composites,http://sinnott.mse.ufl.edu/sub01a_nanocomposit.html
365,Resource_URL::::1706::::http://www.inac.purdue.edu::::NASA Institute for Nanoelectronics and Computing,1706,https://nanohub.org/resources/1706,Invalid URL,NASA Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu
366,Resource_URL::::1705::::/contributors/2862::::Mark Lundstrom,1705,https://nanohub.org/resources/1705,Invalid URL,Mark Lundstrom,/contributors/2862
367,Resource_URL::::1705::::/contributors/3858::::Jing Guo,1705,https://nanohub.org/resources/1705,Invalid URL,Jing Guo,/contributors/3858
368,Resource_URL::::1831::::http://www.purdue.edu/research/vpr/funding/mccoy.php::::The Herbert Newby McCoy Award,1831,https://nanohub.org/resources/1831,Invalid URL,The Herbert Newby McCoy Award,http://www.purdue.edu/research/vpr/funding/mccoy.php
369,"Resource_URL::::1835::::http://link.aip.org/link/?JAPIAU/92/3730/1::::J. Appl. Phys., 92, 3730-3739, 2002",1835,https://nanohub.org/resources/1835,Invalid URL,"J. Appl. Phys., 92, 3730-3739, 2002",http://link.aip.org/link/?JAPIAU/92/3730/1
370,"Resource_URL::::1838::::http://apl.aip.org/applab/v92/i16/p163109_s1::::Field effect on spin-polarized transport in graphene nanoribbons,",1838,https://nanohub.org/resources/1838,Invalid URL,"Field effect on spin-polarized transport in graphene nanoribbons,",http://apl.aip.org/applab/v92/i16/p163109_s1
371,"Resource_URL::::1875::::http://ieeexplore.ieee.org/xpl/abs_free.jsp?arNumber=1224493::::IEEE Trans. Electron. Dev., special issue on Nanoelectronics, 50, 1914-1925, 2003",1875,https://nanohub.org/resources/1875,Invalid URL,"IEEE Trans. Electron. Dev., special issue on Nanoelectronics, 50, 1914-1925, 2003",http://ieeexplore.ieee.org/xpl/abs_free.jsp?arNumber=1224493
372,Resource_URL::::1879::::http://www.rappture.org::::Rappture,1879,https://nanohub.org/resources/1879,Invalid URL,Rappture,http://www.rappture.org
373,Resource_URL::::1880::::http://www.rappture.org::::Rappture,1880,https://nanohub.org/resources/1880,Invalid URL,Rappture,http://www.rappture.org
374,Resource_URL::::1881::::http://www.rappture.org::::Rappture,1881,https://nanohub.org/resources/1881,Invalid URL,Rappture,http://www.rappture.org
375,Resource_URL::::1882::::http://www.rappture.org::::Rappture,1882,https://nanohub.org/resources/1882,Invalid URL,Rappture,http://www.rappture.org
376,Resource_URL::::1897::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,1897,https://nanohub.org/resources/1897,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
377,Resource_URL::::1897::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,1897,https://nanohub.org/resources/1897,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
378,Resource_URL::::1898::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,1898,https://nanohub.org/resources/1898,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
379,Resource_URL::::1898::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,1898,https://nanohub.org/resources/1898,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
380,"Resource_URL::::1900::::http://jap.aip.org/jap/top.jsp?vol=95&pg=292::::J. Appl. Phys., 95, 292-305, 2004",1900,https://nanohub.org/resources/1900,Invalid URL,"J. Appl. Phys., 95, 292-305, 2004",http://jap.aip.org/jap/top.jsp?vol=95&pg=292
381,Resource_URL::::1914::::http://www.wiley.com/WileyCDA/WileyTitle/productCd-3527405429.html::::3-527-40363-9,1914,https://nanohub.org/resources/1914,Invalid URL,3-527-40363-9,http://www.wiley.com/WileyCDA/WileyTitle/productCd-3527405429.html
382,Resource_URL::::29346::::https://www.purdue.edu/president/events/faculty-colloquia1/2018.html::::President's Colloquia,29346,https://nanohub.org/resources/29346,Invalid URL,President's Colloquia,https://www.purdue.edu/president/events/faculty-colloquia1/2018.html
383,"Resource_URL::::1926::::http://link.aip.org/link/?JAPIAU/96/2192/1::::J. Appl. Phys., 96, 2192, 2004",1926,https://nanohub.org/resources/1926,Invalid URL,"J. Appl. Phys., 96, 2192, 2004",http://link.aip.org/link/?JAPIAU/96/2192/1
384,"Resource_URL::::1935::::http://ieeexplore.ieee.org/xpl/abs_free.jsp?arNumber=1231709::::IEEE-NANO 2003. Third IEEE Conference on Nanotechnology, 2, 40-43 (2003)",1935,https://nanohub.org/resources/1935,Invalid URL,"IEEE-NANO 2003. Third IEEE Conference on Nanotechnology, 2, 40-43 (2003)",http://ieeexplore.ieee.org/xpl/abs_free.jsp?arNumber=1231709
385,Resource_URL::::3951::::http://www.ncn.purdue.edu/about/slc/::::Northwestern University NCN Student Leadership Council,3951,https://nanohub.org/resources/3951,Invalid URL,Northwestern University NCN Student Leadership Council,http://www.ncn.purdue.edu/about/slc/
386,Resource_URL::::1965::::http://www.ncn.purdue.edu/about/slc/::::Northwestern University NCN Student Leadership Council,1965,https://nanohub.org/resources/1965,Invalid URL,Northwestern University NCN Student Leadership Council,http://www.ncn.purdue.edu/about/slc/
387,"Resource_URL::::1989::::http://link.aip.org/link/?APPLAB/87/253107/1::::Appl. Phys. Lett., 87, 253107, 2005",1989,https://nanohub.org/resources/1989,Invalid URL,"Appl. Phys. Lett., 87, 253107, 2005",http://link.aip.org/link/?APPLAB/87/253107/1
388,Resource_URL::::1991::::courses/metamaterials::::Metamaterials: A New Paradigm of Physics and Engineering,1991,https://nanohub.org/resources/1991,Invalid URL,Metamaterials: A New Paradigm of Physics and Engineering,courses/metamaterials
389,Resource_URL::::1998::::courses/metamaterials::::Metamaterials: A New Paradigm of Physics and Engineering,1998,https://nanohub.org/resources/1998,Invalid URL,Metamaterials: A New Paradigm of Physics and Engineering,courses/metamaterials
390,Resource_URL::::2018::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,2018,https://nanohub.org/resources/2018,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
391,Resource_URL::::2018::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,2018,https://nanohub.org/resources/2018,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
392,Resource_URL::::2023::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,2023,https://nanohub.org/resources/2023,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
393,Resource_URL::::2023::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,2023,https://nanohub.org/resources/2023,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
394,Resource_URL::::2039::::/courses/fundamentals_of_nanoelectronics::::Fundamentals of Nanoelectronics,2039,https://nanohub.org/resources/2039,Invalid URL,Fundamentals of Nanoelectronics,/courses/fundamentals_of_nanoelectronics
395,Resource_URL::::2039::::/courses/quantum_transport::::Quantum Transport - Atom to Transistor,2039,https://nanohub.org/resources/2039,Invalid URL,Quantum Transport - Atom to Transistor,/courses/quantum_transport
396,Resource_URL::::2111::::http://discoverypark.purdue.edu/wps/portal/Nanotechnology::::The Birk  Nanotechnology Center,2111,https://nanohub.org/resources/2111,Invalid URL,The Birk  Nanotechnology Center,http://discoverypark.purdue.edu/wps/portal/Nanotechnology
397,Resource_URL::::2111::::http://discoverypark.purdue.edu/wps/portal/Bioscience::::The Bindley Bioscience Center,2111,https://nanohub.org/resources/2111,Invalid URL,The Bindley Bioscience Center,http://discoverypark.purdue.edu/wps/portal/Bioscience
398,Resource_URL::::2111::::http://www.inac.purdue.edu::::The NASA Institute for Nanoelectronics and Computing,2111,https://nanohub.org/resources/2111,Invalid URL,The NASA Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu
399,Resource_URL::::2111::::http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council::::NCN Student Leadership Council,2111,https://nanohub.org/resources/2111,Invalid URL,NCN Student Leadership Council,http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council
400,Resource_URL::::2141::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,2141,https://nanohub.org/resources/2141,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
401,Resource_URL::::2141::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,2141,https://nanohub.org/resources/2141,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
402,Resource_URL::::2165::::http://www.cri.purdue.edu/::::Computer Research Institute,2165,https://nanohub.org/resources/2165,Invalid URL,Computer Research Institute,http://www.cri.purdue.edu/
403,Resource_URL::::2166::::http://www.cri.purdue.edu/::::Computer Research Institute,2166,https://nanohub.org/resources/2166,Invalid URL,Computer Research Institute,http://www.cri.purdue.edu/
404,Resource_URL::::2291::::http://www.purdue.edu/discoverypark/cyber/::::Cyber Center,2291,https://nanohub.org/resources/2291,Invalid URL,Cyber Center,http://www.purdue.edu/discoverypark/cyber/
405,Resource_URL::::2317::::http://discoverypark.purdue.edu/wps/portal/Nanotechnology::::The Birk  Nanotechnology Center,2317,https://nanohub.org/resources/2317,Invalid URL,The Birk  Nanotechnology Center,http://discoverypark.purdue.edu/wps/portal/Nanotechnology
406,Resource_URL::::2317::::http://discoverypark.purdue.edu/wps/portal/Bioscience::::The Bindley Bioscience Center,2317,https://nanohub.org/resources/2317,Invalid URL,The Bindley Bioscience Center,http://discoverypark.purdue.edu/wps/portal/Bioscience
407,Resource_URL::::2317::::http://www.inac.purdue.edu::::The NASA Institute for Nanoelectronics and Computing,2317,https://nanohub.org/resources/2317,Invalid URL,The NASA Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu
408,Resource_URL::::2317::::http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council::::NCN Student Leadership Council,2317,https://nanohub.org/resources/2317,Invalid URL,NCN Student Leadership Council,http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council
409,Resource_URL::::2322::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,2322,https://nanohub.org/resources/2322,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
410,Resource_URL::::2322::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,2322,https://nanohub.org/resources/2322,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
411,Resource_URL::::2335::::http://discoverypark.purdue.edu/wps/portal/Nanotechnology::::The Birk  Nanotechnology Center,2335,https://nanohub.org/resources/2335,Invalid URL,The Birk  Nanotechnology Center,http://discoverypark.purdue.edu/wps/portal/Nanotechnology
412,Resource_URL::::2335::::http://discoverypark.purdue.edu/wps/portal/Bioscience::::The Bindley Bioscience Center,2335,https://nanohub.org/resources/2335,Invalid URL,The Bindley Bioscience Center,http://discoverypark.purdue.edu/wps/portal/Bioscience
413,Resource_URL::::2335::::http://www.inac.purdue.edu::::The NASA Institute for Nanoelectronics and Computing,2335,https://nanohub.org/resources/2335,Invalid URL,The NASA Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu
414,Resource_URL::::2335::::http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council::::NCN Student Leadership Council,2335,https://nanohub.org/resources/2335,Invalid URL,NCN Student Leadership Council,http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council
415,Resource_URL::::2350::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,2350,https://nanohub.org/resources/2350,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
416,Resource_URL::::2350::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,2350,https://nanohub.org/resources/2350,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
417,Resource_URL::::2347::::http://discoverypark.purdue.edu/wps/portal/Nanotechnology::::The Birk  Nanotechnology Center,2347,https://nanohub.org/resources/2347,Invalid URL,The Birk  Nanotechnology Center,http://discoverypark.purdue.edu/wps/portal/Nanotechnology
418,Resource_URL::::2347::::http://discoverypark.purdue.edu/wps/portal/Bioscience::::The Bindley Bioscience Center,2347,https://nanohub.org/resources/2347,Invalid URL,The Bindley Bioscience Center,http://discoverypark.purdue.edu/wps/portal/Bioscience
419,Resource_URL::::2347::::http://www.inac.purdue.edu::::The NASA Institute for Nanoelectronics and Computing,2347,https://nanohub.org/resources/2347,Invalid URL,The NASA Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu
420,Resource_URL::::2347::::http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council::::NCN Student Leadership Council,2347,https://nanohub.org/resources/2347,Invalid URL,NCN Student Leadership Council,http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council
421,Resource_URL::::3696::::http://www.ncn.pudue.edu::::The Network for Computational Nanotechnology,3696,https://nanohub.org/resources/3696,Invalid URL,The Network for Computational Nanotechnology,http://www.ncn.pudue.edu
422,Resource_URL::::3696::::http://http://nano.berkeley.edu/coins/::::The Center of Integrated Nanomechanical Systems,3696,https://nanohub.org/resources/3696,Invalid URL,The Center of Integrated Nanomechanical Systems,http://http://nano.berkeley.edu/coins/
423,Resource_URL::::2359::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,2359,https://nanohub.org/resources/2359,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
424,Resource_URL::::2359::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,2359,https://nanohub.org/resources/2359,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
425,Resource_URL::::2367::::images/tool/mdsim/mdsim1.gif::::,2367,https://nanohub.org/resources/2367,Invalid URL,,images/tool/mdsim/mdsim1.gif
426,Resource_URL::::2367::::images/tool/mdsim/mdsim2.gif::::,2367,https://nanohub.org/resources/2367,Invalid URL,,images/tool/mdsim/mdsim2.gif
427,Resource_URL::::2368::::http://www.inac.purdue.edu/workshops/spm06/::::Frontiers In Scanning Probe Microscopy Workshop,2368,https://nanohub.org/resources/2368,Invalid URL,Frontiers In Scanning Probe Microscopy Workshop,http://www.inac.purdue.edu/workshops/spm06/
428,Resource_URL::::2452::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,2452,https://nanohub.org/resources/2452,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
429,Resource_URL::::2452::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,2452,https://nanohub.org/resources/2452,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
430,Resource_URL::::2464::::images/tool/cnia/cnia.png::::,2464,https://nanohub.org/resources/2464,Invalid URL,,images/tool/cnia/cnia.png
431,Resource_URL::::2464::::http://www.albany.edu/facultyresearch/nanodesign_group/::::Wei Wang\\\'s home page,2464,https://nanohub.org/resources/2464,Invalid URL,Wei Wang\\\'s home page,http://www.albany.edu/facultyresearch/nanodesign_group/
432,Resource_URL::::2485::::http://discoverypark.purdue.edu/wps/portal/Nanotechnology::::The Birk  Nanotechnology Center,2485,https://nanohub.org/resources/2485,Invalid URL,The Birk  Nanotechnology Center,http://discoverypark.purdue.edu/wps/portal/Nanotechnology
433,Resource_URL::::2485::::http://discoverypark.purdue.edu/wps/portal/Bioscience::::The Bindley Bioscience Center,2485,https://nanohub.org/resources/2485,Invalid URL,The Bindley Bioscience Center,http://discoverypark.purdue.edu/wps/portal/Bioscience
434,Resource_URL::::2485::::http://www.inac.purdue.edu::::The NASA Institute for Nanoelectronics and Computing,2485,https://nanohub.org/resources/2485,Invalid URL,The NASA Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu
435,Resource_URL::::2485::::http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council::::NCN Student Leadership Council,2485,https://nanohub.org/resources/2485,Invalid URL,NCN Student Leadership Council,http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council
436,Resource_URL::::2486::::http://discoverypark.purdue.edu/wps/portal/Nanotechnology::::The Birk  Nanotechnology Center,2486,https://nanohub.org/resources/2486,Invalid URL,The Birk  Nanotechnology Center,http://discoverypark.purdue.edu/wps/portal/Nanotechnology
437,Resource_URL::::2486::::http://discoverypark.purdue.edu/wps/portal/Bioscience::::The Bindley Bioscience Center,2486,https://nanohub.org/resources/2486,Invalid URL,The Bindley Bioscience Center,http://discoverypark.purdue.edu/wps/portal/Bioscience
438,Resource_URL::::2486::::http://www.inac.purdue.edu::::The NASA Institute for Nanoelectronics and Computing,2486,https://nanohub.org/resources/2486,Invalid URL,The NASA Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu
439,Resource_URL::::2486::::http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council::::NCN Student Leadership Council,2486,https://nanohub.org/resources/2486,Invalid URL,NCN Student Leadership Council,http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council
440,Resource_URL::::2512::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,2512,https://nanohub.org/resources/2512,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
441,Resource_URL::::2512::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,2512,https://nanohub.org/resources/2512,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
442,Resource_URL::::2534::::images/tool/lfmobility/lfmobility.png::::,2534,https://nanohub.org/resources/2534,Invalid URL,,images/tool/lfmobility/lfmobility.png
443,Resource_URL::::2580::::http://www.inac.purdue.edu/workshops/spm06/::::Frontiers In Scanning Probe Microscopy Workshop,2580,https://nanohub.org/resources/2580,Invalid URL,Frontiers In Scanning Probe Microscopy Workshop,http://www.inac.purdue.edu/workshops/spm06/
444,Resource_URL::::4826::::http://www.eas.asu.edu/~vasilesk:::: http://www.eas.asu.edu/~vasilesk ,4826,https://nanohub.org/resources/4826,Invalid URL, http://www.eas.asu.edu/~vasilesk ,http://www.eas.asu.edu/~vasilesk
445,Resource_URL::::2590::::http://discoverypark.purdue.edu/wps/portal/Nanotechnology::::The Birk  Nanotechnology Center,2590,https://nanohub.org/resources/2590,Invalid URL,The Birk  Nanotechnology Center,http://discoverypark.purdue.edu/wps/portal/Nanotechnology
446,Resource_URL::::2590::::http://discoverypark.purdue.edu/wps/portal/Bioscience::::The Bindley Bioscience Center,2590,https://nanohub.org/resources/2590,Invalid URL,The Bindley Bioscience Center,http://discoverypark.purdue.edu/wps/portal/Bioscience
447,Resource_URL::::2590::::http://www.inac.purdue.edu::::The NASA Institute for Nanoelectronics and Computing,2590,https://nanohub.org/resources/2590,Invalid URL,The NASA Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu
448,Resource_URL::::2590::::http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council::::NCN Student Leadership Council,2590,https://nanohub.org/resources/2590,Invalid URL,NCN Student Leadership Council,http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council
449,Resource_URL::::2595::::http://discoverypark.purdue.edu/wps/portal/Nanotechnology::::The Birk  Nanotechnology Center,2595,https://nanohub.org/resources/2595,Invalid URL,The Birk  Nanotechnology Center,http://discoverypark.purdue.edu/wps/portal/Nanotechnology
450,Resource_URL::::2595::::http://discoverypark.purdue.edu/wps/portal/Bioscience::::The Bindley Bioscience Center,2595,https://nanohub.org/resources/2595,Invalid URL,The Bindley Bioscience Center,http://discoverypark.purdue.edu/wps/portal/Bioscience
451,Resource_URL::::2595::::http://www.inac.purdue.edu::::The NASA Institute for Nanoelectronics and Computing,2595,https://nanohub.org/resources/2595,Invalid URL,The NASA Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu
452,Resource_URL::::2595::::http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council::::NCN Student Leadership Council,2595,https://nanohub.org/resources/2595,Invalid URL,NCN Student Leadership Council,http://www.ncn.purdue.edu/Content/NCN_Student_Leadership_Council/NCN_Student_Leadership_Council
453,Resource_URL::::2607::::images/tool/greentherm/greentherm.png::::,2607,https://nanohub.org/resources/2607,Invalid URL,,images/tool/greentherm/greentherm.png
454,Resource_URL::::2607::::http://meweb.ecn.purdue.edu/~tsfisher/ME595M/:::: ME 595M Lecture Notes,2607,https://nanohub.org/resources/2607,Invalid URL, ME 595M Lecture Notes,http://meweb.ecn.purdue.edu/~tsfisher/ME595M/
455,Resource_URL::::2607::::http://www.kschwabresearch.com/files/publications/cooling_a_nanomechanical_resonator_with_quantum_backaction-naik-science-2006.pdf::::PDF,2607,https://nanohub.org/resources/2607,Invalid URL,PDF,http://www.kschwabresearch.com/files/publications/cooling_a_nanomechanical_resonator_with_quantum_backaction-naik-science-2006.pdf
456,Resource_URL::::7605::::http://courses.ece.uiuc.edu/ece440/::::ECE 440: Solid State Electronic Devices,7605,https://nanohub.org/resources/7605,Invalid URL,ECE 440: Solid State Electronic Devices,http://courses.ece.uiuc.edu/ece440/
457,Resource_URL::::21698::::http://www.degruyter.com/view/j/mcma.2014.20.issue-1/mcma-2013-0018/mcma-2013-0018.xml::::Monte Carlo Methods and Applications. 2014.,21698,https://nanohub.org/resources/21698,Invalid URL,Monte Carlo Methods and Applications. 2014.,http://www.degruyter.com/view/j/mcma.2014.20.issue-1/mcma-2013-0018/mcma-2013-0018.xml
458,Resource_URL::::2613::::http://discoverypark.purdue.edu/wps/portal/Nanotechnology::::Birck Nanotechnology Center,2613,https://nanohub.org/resources/2613,Invalid URL,Birck Nanotechnology Center,http://discoverypark.purdue.edu/wps/portal/Nanotechnology
459,Resource_URL::::2616::::http://www.ncn.purdue.edu/about/slc/::::Northwestern University NCN Student Leadership Council,2616,https://nanohub.org/resources/2616,Invalid URL,Northwestern University NCN Student Leadership Council,http://www.ncn.purdue.edu/about/slc/
460,Resource_URL::::2642::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,2642,https://nanohub.org/resources/2642,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
461,Resource_URL::::2642::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,2642,https://nanohub.org/resources/2642,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
462,Resource_URL::::2647::::http://www.ncn.purdue.edu/about/slc::::NCN@Purdue Student Leadership Team,2647,https://nanohub.org/resources/2647,Invalid URL,NCN@Purdue Student Leadership Team,http://www.ncn.purdue.edu/about/slc
463,Resource_URL::::2647::::http://www.inac.purdue.edu/::::The Institute for Nanoelectronics and Computing,2647,https://nanohub.org/resources/2647,Invalid URL,The Institute for Nanoelectronics and Computing,http://www.inac.purdue.edu/
464,Resource_URL::::2656::::http://www.uiuc.edu/goto/nanobio::::www.uiuc.edu/goto/nanobio,2656,https://nanohub.org/resources/2656,Invalid URL,www.uiuc.edu/goto/nanobio,http://www.uiuc.edu/goto/nanobio
